state_abbr,state_name,year,hs6,shipment_records,total_quantity_kg,total_value_usd
TX,Texas,2025,291550,2,200000.0,149094.859375
TX,Texas,2025,291560,14,1400000.0,870583.28125
TX,Texas,2025,291712,5,500000.0,298189.71875
TX,Texas,2025,291733,1,100000.0,86540.3671875
TX,Texas,2025,291823,5,500000.0,298189.71875
TX,Texas,2025,291899,2,200000.0,149094.859375
TX,Texas,2025,292021,2,200000.0,149094.859375
TX,Texas,2025,292022,4,400000.0,149094.859375
TX,Texas,2025,292023,2,200000.0,149094.859375
TX,Texas,2025,292090,6,600000.0,408715.9609375
TX,Texas,2025,292119,2,200000.0,86540.3671875
TX,Texas,2025,292143,10,1000000.0,778863.3046875
TX,Texas,2025,292159,1,100000.0,86540.3671875
TX,Texas,2025,292419,10,1000000.0,730891.5546875
TX,Texas,2025,293090,1,100000.0,62554.4921875
TX,Texas,2025,293220,14,1400000.0,1053067.1484375
TX,Texas,2025,381121,1,100000.0,75035.7265625
TX,Texas,2025,381129,17,1700000.0,1301940.578125
TX,Texas,2025,382200,3,3570.0,156629.91131357691
TX,Texas,2025,382440,1,19878.0,17529.9408225337
TX,Texas,2025,382499,5,500000.0,290430.1171875
TX,Texas,2025,390521,5,500000.0,400542.1640625
TX,Texas,2025,400260,1,3000000.0,8388948.621962376
TX,Texas,2025,731100,3,5553.0,4900.0
TX,Texas,2025,732690,3,839.0,399.993
UT,Utah,2025,090111,1,548.0,3692.928035301
UT,Utah,2025,392690,1,548.0,1256.2920717218
VA,Virginia,2025,170230,8,151432.0,142085.4903486351
WI,Wisconsin,2025,283510,1,2016.0,5120.640000000001
WI,Wisconsin,2025,290559,2,550.0,3638.5485400549005
WI,Wisconsin,2025,291440,1,448.0,10809.2384055459
WI,Wisconsin,2025,291570,1,205.0,515.2720125786
WI,Wisconsin,2025,291590,1,64.0,373.3520467836
WI,Wisconsin,2025,291829,1,1100.0,4465.7108721625
WI,Wisconsin,2025,293399,1,295.0,2695.8460446113
CA,California,2026,292242,1,110.0,0.0
CA,California,2026,292249,3,2660.0,0.0
CA,California,2026,292250,2,3300.0,0.0
CA,California,2026,292419,1,1908.0,0.0
CA,California,2026,293090,1,1792.0,0.0
NC,North Carolina,2026,292142,1,11440.0,0.0
NJ,New Jersey,2026,291539,1,19890.0,0.0
TX,Texas,2026,290522,2,200000.0,92971.5546875
TX,Texas,2026,291539,2,200000.0,92971.5546875
TX,Texas,2026,291899,1,100000.0,0.0
TX,Texas,2026,292090,1,100000.0,86540.3671875
TX,Texas,2026,292390,2,200000.0,173080.734375
TX,Texas,2026,292419,2,200000.0,173080.734375
TX,Texas,2026,293090,2,200000.0,173080.734375
TX,Texas,2026,691090,1,100000.0,8734.083984375
WA,Washington,2026,400260,1,2101000.0,0.0
WI,Wisconsin,2026,290559,1,550.0,0.0
